LHO.IDN,LHO.KUT,LHO.DHH,LHO.HME,LHO.W1,LHO.W2,LHO.W3,LHO.FCP,LHO.VER,LHO.OUM,LHO.CCK,LHO.FVL,LHO.OH245,LHO.OH145,LHO.OH230,LHO.OH130,LHO.OH115,LHO.OH215,LHO.OH200,LHO.OH100,LHO.DVL100,LHO.DVL115,LHO.DVL130,LHO.DVL145,LHO.DVL200,LHO.DVL215,LHO.DVL230,LHO.DVL245,LHO.DHT
001E,055F63,2018112714,1400,43.14,7.8,45.44,E,4,H,80,N,104,568,99,535,504,86,101,550,0,0,0,0,0,0,0,0,2018112720
001E,055F63,2018112714,1400,43.14,7.8,45.44,E,5,H,80,N,104,568,99,535,504,86,101,550,0,0,0,0,0,0,0,0,2018112720
001E,055F63,2018112714,1400,43.14,7.8,45.44,E,6,H,80,V,104,568,99,535,504,86,101,550,0,0,0,0,0,0,0,0,2018112720
001E,055F63,2018112715,1500,46.5856204422405,10.9911540835219,46.5856204422405,R,2,K,20000,V,0.549557704176096,2.32928102211202,0.549557704176096,2.32928102211202,2.32928102211202,0.549557704176096,0.549557704176096,2.32928102211202,0,0,0,0,0,0,0,0,2018112721
001E,055F63,2018112715,1500,47.36,9.02,49.28,E,3,H,80,N,114,586,109,561,616,104,124,605,0,0,0,0,0,0,0,0,2018112721
001E,055F63,2018112715,1500,47.36,9.02,49.28,E,4,H,80,N,114,586,109,561,616,104,124,605,0,0,0,0,0,0,0,0,2018112721
001E,055F63,2018112715,1500,47.36,9.02,49.28,E,5,H,80,N,114,586,109,561,616,104,124,605,0,0,0,0,0,0,0,0,2018112721
001E,055F63,2018112708,0800,52.8,11.26,55.84,E,6,H,80,V,121,591,149,681,698,159,134,670,0,0,0,0,0,0,0,0,2018112714
001E,055F63,2018112709,0900,46.2375769574273,9.99053692655832,46.2375769574273,R,2,K,20000,V,0.499526846327916,2.31187884787137,0.499526846327916,2.31187884787137,2.31187884787137,0.499526846327916,0.499526846327916,2.31187884787137,0,0,0,0,0,0,0,0,2018112715
001E,055F63,2018112709,0900,58,12.18,60.4,E,3,H,80,N,185,725,159,755,735,142,123,685,0,0,0,0,0,0,0,0,2018112715
001E,055F63,2018112709,0900,58,12.18,60.4,E,4,H,80,N,185,725,159,755,735,142,123,685,0,0,0,0,0,0,0,0,2018112715
001E,055F63,2018112709,0900,58,12.18,60.4,E,5,H,80,N,185,725,159,755,735,142,123,685,0,0,0,0,0,0,0,0,2018112715
001E,055F63,2018112709,0900,58,12.18,60.4,E,6,H,80,V,185,725,159,755,735,142,123,685,0,0,0,0,0,0,0,0,2018112715
001E,055F63,2018112710,1000,43.5228377758847,9.78728656655009,43.5228377758847,R,2,K,20000,V,0.489364328327505,2.17614188879424,0.489364328327505,2.17614188879424,2.17614188879424,0.489364328327505,0.489364328327505,2.17614188879424,0,0,0,0,0,0,0,0,2018112716
001E,055F63,2018112710,1000,57.38,10.18,59.04,E,3,H,80,N,130,707,126,712,712,123,130,738,0,0,0,0,0,0,0,0,2018112716
001E,055F63,2018112710,1000,57.38,10.18,59.04,E,4,H,80,N,130,707,126,712,712,123,130,738,0,0,0,0,0,0,0,0,2018112716
001E,055F63,2018112710,1000,57.38,10.18,59.04,E,5,H,80,N,130,707,126,712,712,123,130,738,0,0,0,0,0,0,0,0,2018112716
001E,055F63,2018112710,1000,57.38,10.18,59.04,E,6,H,80,V,130,707,126,712,712,123,130,738,0,0,0,0,0,0,0,0,2018112716
001E,055F63,2018112711,1100,48.1518161238997,12.398271960502,48.1518161238997,R,2,K,20000,V,0.619913598025098,2.40759080619498,0.619913598025098,2.40759080619498,2.40759080619498,0.619913598025098,0.619913598025098,2.40759080619498,0,0,0,0,0,0,0,0,2018112717
001E,055F63,2018112711,1100,53.4,9.52,59.12,E,3,H,80,N,114,644,132,739,730,128,102,557,0,0,0,0,0,0,0,0,2018112717
001E,055F63,2018112711,1100,53.4,9.52,59.12,E,4,H,80,N,114,644,132,739,730,128,102,557,0,0,0,0,0,0,0,0,2018112717
001E,055F63,2018112711,1100,53.4,9.52,59.12,E,5,H,80,N,114,644,132,739,730,128,102,557,0,0,0,0,0,0,0,0,2018112717
001E,055F63,2018112711,1100,53.4,9.52,59.12,E,6,H,80,V,114,644,132,739,730,128,102,557,0,0,0,0,0,0,0,0,2018112717
001E,055F63,2018112712,1200,45.9417399953362,11.4914626620037,45.9417399953362,R,2,K,20000,V,0.574573133100185,2.29708699976681,0.574573133100185,2.29708699976681,2.29708699976681,0.574573133100185,0.574573133100185,2.29708699976681,0,0,0,0,0,0,0,0,2018112718
001E,055F63,2018112712,1200,51.58,9.28,55.76,E,3,H,80,N,103,579,128,697,648,120,113,655,0,0,0,0,0,0,0,0,2018112718
001E,055F63,2018112712,1200,51.58,9.28,55.76,E,4,H,80,N,103,579,128,697,648,120,113,655,0,0,0,0,0,0,0,0,2018112718
001E,055F63,2018112712,1200,51.58,9.28,55.76,E,5,H,80,N,103,579,128,697,648,120,113,655,0,0,0,0,0,0,0,0,2018112718
001E,055F63,2018112712,1200,51.58,9.28,55.76,E,6,H,80,V,103,579,128,697,648,120,113,655,0,0,0,0,0,0,0,0,2018112718
001E,055F63,2018112713,1300,44.7235877984901,11.1318658712199,44.7235877984901,R,2,K,20000,V,0.556593293560996,2.23617938992451,0.556593293560996,2.23617938992451,2.23617938992451,0.556593293560996,0.556593293560996,2.23617938992451,0,0,0,0,0,0,0,0,2018112719
001E,055F63,2018112713,1300,44.68,7.74,52.56,E,3,H,80,N,88,519,111,657,621,110,78,437,0,0,0,0,0,0,0,0,2018112719
001E,055F63,2018112713,1300,44.68,7.74,52.56,E,4,H,80,N,88,519,111,657,621,110,78,437,0,0,0,0,0,0,0,0,2018112719
001E,055F63,2018112718,1800,43.3140116849968,9.75601728039498,43.3140116849968,R,2,K,20000,V,0.487800864019749,2.16570058424984,0.487800864019749,2.16570058424984,2.16570058424984,0.487800864019749,0.487800864019749,2.16570058424984,0,0,0,0,0,0,0,0,2018112800
001E,055F63,2018112718,1800,50.3,12.72,54.32,E,3,H,80,N,165,679,151,584,601,153,167,651,0,0,0,0,0,0,0,0,2018112800
001E,055F63,2018112718,1800,50.3,12.72,54.32,E,4,H,80,N,165,679,151,584,601,153,167,651,0,0,0,0,0,0,0,0,2018112800
001E,055F63,2018112718,1800,50.3,12.72,54.32,E,5,H,80,N,165,679,151,584,601,153,167,651,0,0,0,0,0,0,0,0,2018112800
001E,055F63,2018112718,1800,50.3,12.72,54.32,E,6,H,80,V,165,679,151,584,601,153,167,651,0,0,0,0,0,0,0,0,2018112800
001E,055F63,2018112719,1900,35.2045984888504,9.16190084344785,35.2045984888504,R,2,K,20000,V,0.458095042172393,1.76022992444252,0.458095042172393,1.76022992444252,1.76022992444252,0.458095042172393,0.458095042172393,1.76022992444252,0,0,0,0,0,0,0,0,2018112801
001E,055F63,2018112719,1900,57.4,15.54,58.32,E,3,H,80,N,189,727,195,713,701,195,198,729,0,0,0,0,0,0,0,0,2018112801
001E,055F63,2018112719,1900,57.4,15.54,58.32,E,4,H,80,N,189,727,195,713,701,195,198,729,0,0,0,0,0,0,0,0,2018112801
001E,055F63,2018112719,1900,57.4,15.54,58.32,E,5,H,80,N,189,727,195,713,701,195,198,729,0,0,0,0,0,0,0,0,2018112801
001E,055F63,2018112719,1900,57.4,15.54,58.32,E,6,H,80,V,189,727,195,713,701,195,198,729,0,0,0,0,0,0,0,0,2018112801
001E,055F63,2018112720,2000,32.2785002123486,7.24784811807138,32.2785002123486,R,2,K,20000,V,0.362392405903569,1.61392501061743,0.362392405903569,1.61392501061743,1.61392501061743,0.362392405903569,0.362392405903569,1.61392501061743,0,0,0,0,0,0,0,0,2018112802
001E,055F63,2018112720,2000,54.64,13.42,58.64,E,3,H,80,N,167,687,175,673,733,193,136,639,0,0,0,0,0,0,0,0,2018112802
001E,055F63,2018112720,2000,54.64,13.42,58.64,E,4,H,80,N,167,687,175,673,733,193,136,639,0,0,0,0,0,0,0,0,2018112802
001E,055F63,2018112720,2000,54.64,13.42,58.64,E,5,H,80,N,167,687,175,673,733,193,136,639,0,0,0,0,0,0,0,0,2018112802
001E,055F63,2018112715,1500,47.36,9.02,49.28,E,6,H,80,V,114,586,109,561,616,104,124,605,0,0,0,0,0,0,0,0,2018112721
001E,055F63,2018112716,1600,45.9069356468548,9.80292120962765,45.9069356468548,R,2,K,20000,V,0.490146060481382,2.29534678234274,0.490146060481382,2.29534678234274,2.29534678234274,0.490146060481382,0.490146060481382,2.29534678234274,0,0,0,0,0,0,0,0,2018112722
001E,055F63,2018112716,1600,46.24,8.42,50.88,E,3,H,80,N,110,636,92,539,608,127,92,529,0,0,0,0,0,0,0,0,2018112722
001E,055F63,2018112716,1600,46.24,8.42,50.88,E,4,H,80,N,110,636,92,539,608,127,92,529,0,0,0,0,0,0,0,0,2018112722
001E,055F63,2018112716,1600,46.24,8.42,50.88,E,5,H,80,N,110,636,92,539,608,127,92,529,0,0,0,0,0,0,0,0,2018112722
001E,055F63,2018112716,1600,46.24,8.42,50.88,E,6,H,80,V,110,636,92,539,608,127,92,529,0,0,0,0,0,0,0,0,2018112722
001E,055F63,2018112717,1700,45.2804573741912,9.81855585270521,45.2804573741912,R,2,K,20000,V,0.49092779263526,2.26402286870956,0.49092779263526,2.26402286870956,2.26402286870956,0.49092779263526,0.49092779263526,2.26402286870956,0,0,0,0,0,0,0,0,2018112723
001E,055F63,2018112717,1700,47.76,9.3,55.52,E,3,H,80,N,125,614,92,583,497,94,154,694,0,0,0,0,0,0,0,0,2018112723
001E,055F63,2018112717,1700,47.76,9.3,55.52,E,4,H,80,N,125,614,92,583,497,94,154,694,0,0,0,0,0,0,0,0,2018112723
001E,055F63,2018112717,1700,47.76,9.3,55.52,E,5,H,80,N,125,614,92,583,497,94,154,694,0,0,0,0,0,0,0,0,2018112723
001E,055F63,2018112717,1700,47.76,9.3,55.52,E,6,H,80,V,125,614,92,583,497,94,154,694,0,0,0,0,0,0,0,0,2018112723
001E,055F63,2018112720,2000,54.64,13.42,58.64,E,6,H,80,V,167,687,175,673,733,193,136,639,0,0,0,0,0,0,0,0,2018112802
001E,055F63,2018112721,2100,27.1715169777742,5.70013055119156,27.1715169777742,R,2,K,20000,V,0.285006527559578,1.35857584888871,0.285006527559578,1.35857584888871,1.35857584888871,0.285006527559578,0.285006527559578,1.35857584888871,0,0,0,0,0,0,0,0,2018112803
001E,055F63,2018112721,2100,49.66,11.68,51.76,E,3,H,80,N,156,645,147,576,615,135,146,647,0,0,0,0,0,0,0,0,2018112803
001E,055F63,2018112721,2100,49.66,11.68,51.76,E,4,H,80,N,156,645,147,576,615,135,146,647,0,0,0,0,0,0,0,0,2018112803
001E,055F63,2018112721,2100,49.66,11.68,51.76,E,5,H,80,N,156,645,147,576,615,135,146,647,0,0,0,0,0,0,0,0,2018112803
001E,055F63,2018112721,2100,49.66,11.68,51.76,E,6,H,80,V,156,645,147,576,615,135,146,647,0,0,0,0,0,0,0,0,2018112803
001E,055F63,2018112722,2200,26.1264586324752,5.92662580488129,26.1264586324752,R,2,K,20000,V,0.296331290244064,1.30632293162376,0.296331290244064,1.30632293162376,1.30632293162376,0.296331290244064,0.296331290244064,1.30632293162376,0,0,0,0,0,0,0,0,2018112804
001E,055F63,2018112722,2200,43.98,10.06,45.76,E,3,H,80,N,124,553,121,530,544,125,133,572,0,0,0,0,0,0,0,0,2018112804
001E,055F63,2018112722,2200,43.98,10.06,45.76,E,4,H,80,N,124,553,121,530,544,125,133,572,0,0,0,0,0,0,0,0,2018112804
001E,055F63,2018112722,2200,43.98,10.06,45.76,E,5,H,80,N,124,553,121,530,544,125,133,572,0,0,0,0,0,0,0,0,2018112804
001E,055F63,2018112722,2200,43.98,10.06,45.76,E,6,H,80,V,124,553,121,530,544,125,133,572,0,0,0,0,0,0,0,0,2018112804
001E,055F63,2018112723,2300,6.19147774384695,1.54771756687983,6.19147774384695,R,2,K,20000,V,0.0773858783439913,0.309573887192347,0.0773858783439913,0.309573887192347,0.309573887192347,0.0773858783439913,0.0773858783439913,0.309573887192347,0,0,0,0,0,0,0,0,2018112805
001E,055F63,2018112723,2300,48.02,10.16,52.08,E,3,H,80,N,137,651,126,608,536,127,118,606,0,0,0,0,0,0,0,0,2018112805
001E,055F63,2018112723,2300,48.02,10.16,52.08,E,4,H,80,N,137,651,126,608,536,127,118,606,0,0,0,0,0,0,0,0,2018112805
001E,055F63,2018112723,2300,48.02,10.16,52.08,E,5,H,80,N,137,651,126,608,536,127,118,606,0,0,0,0,0,0,0,0,2018112805
001E,055F63,2018112723,2300,48.02,10.16,52.08,E,6,H,80,V,137,651,126,608,536,127,118,606,0,0,0,0,0,0,0,0,2018112805
001E,055F63,2018112724,2400,4.4999277561046,1.1149928214945,4.4999277561046,R,2,K,20000,V,0.0557496410747248,0.22499638780523,0.0557496410747248,0.22499638780523,0.22499638780523,0.0557496410747248,0.0557496410747248,0.22499638780523,0,0,0,0,0,0,0,0,2018112806
001E,055F63,2018112724,2400,42.58,7.98,47.12,E,3,H,80,N,102,544,106,589,494,89,102,502,0,0,0,0,0,0,0,0,2018112806
001E,055F63,2018112724,2400,42.58,7.98,47.12,E,4,H,80,N,102,544,106,589,494,89,102,502,0,0,0,0,0,0,0,0,2018112806
001E,055F63,2018112724,2400,42.58,7.98,47.12,E,5,H,80,N,102,544,106,589,494,89,102,502,0,0,0,0,0,0,0,0,2018112806
001E,055F63,2018112724,2400,42.58,7.98,47.12,E,6,H,80,V,102,544,106,589,494,89,102,502,0,0,0,0,0,0,0,0,2018112806
001E,055F63,2018112801,0100,4.17949946387424,0.877760306282901,4.17949946387424,R,2,K,20000,V,0.0438880153141451,0.208974973193712,0.0438880153141451,0.208974973193712,0.208974973193712,0.0438880153141451,0.0438880153141451,0.208974973193712,0,0,0,0,0,0,0,0,2018112807
001E,055F63,2018112801,0100,46.64,8.66,49.04,E,3,H,80,N,109,613,117,608,530,97,110,581,0,0,0,0,0,0,0,0,2018112807
001E,055F63,2018112801,0100,46.64,8.66,49.04,E,4,H,80,N,109,613,117,608,530,97,110,581,0,0,0,0,0,0,0,0,2018112807
001E,055F63,2018112801,0100,46.64,8.66,49.04,E,5,H,80,N,109,613,117,608,530,97,110,581,0,0,0,0,0,0,0,0,2018112807
001E,055F63,2018112801,0100,46.64,8.66,49.04,E,6,H,80,V,109,613,117,608,530,97,110,581,0,0,0,0,0,0,0,0,2018112807
001E,055F63,2018112802,0200,4.4999277561046,1.1149928214945,4.4999277561046,R,2,K,20000,V,0.0557496410747248,0.22499638780523,0.0557496410747248,0.22499638780523,0.22499638780523,0.0557496410747248,0.0557496410747248,0.22499638780523,0,0,0,0,0,0,0,0,2018112808
001E,055F63,2018112802,0200,45.76,8.78,51.12,E,3,H,80,N,118,639,108,572,473,94,119,604,0,0,0,0,0,0,0,0,2018112808
001E,055F63,2018112802,0200,45.76,8.78,51.12,E,4,H,80,N,118,639,108,572,473,94,119,604,0,0,0,0,0,0,0,0,2018112808
001E,055F63,2018112802,0200,45.76,8.78,51.12,E,5,H,80,N,118,639,108,572,473,94,119,604,0,0,0,0,0,0,0,0,2018112808
001E,055F63,2018112802,0200,45.76,8.78,51.12,E,6,H,80,V,118,639,108,572,473,94,119,604,0,0,0,0,0,0,0,0,2018112808
001E,055F63,2018112803,0300,4.16556779899466,0.92520680932522,4.16556779899466,R,2,K,20000,V,0.046260340466261,0.208278389949733,0.046260340466261,0.208278389949733,0.208278389949733,0.046260340466261,0.046260340466261,0.208278389949733,0,0,0,0,0,0,0,0,2018112809
001E,055F63,2018112803,0300,43.16,9.02,49.04,E,3,H,80,N,96,480,126,610,613,135,94,455,0,0,0,0,0,0,0,0,2018112809
001E,055F63,2018112803,0300,43.16,9.02,49.04,E,4,H,80,N,96,480,126,610,613,135,94,455,0,0,0,0,0,0,0,0,2018112809
001E,055F63,2018112803,0300,43.16,9.02,49.04,E,5,H,80,N,96,480,126,610,613,135,94,455,0,0,0,0,0,0,0,0,2018112809
001E,055F63,2018112803,0300,43.16,9.02,49.04,E,6,H,80,V,96,480,126,610,613,135,94,455,0,0,0,0,0,0,0,0,2018112809
001E,055F63,2018112804,0400,4.4999277561046,1.09126956997334,4.4999277561046,R,2,K,20000,V,0.0545634784986668,0.22499638780523,0.0545634784986668,0.22499638780523,0.22499638780523,0.0545634784986668,0.0545634784986668,0.22499638780523,0,0,0,0,0,0,0,0,2018112810
001E,055F63,2018112804,0400,33.62,6.5,35.92,E,3,H,80,N,80,449,75,386,417,90,80,429,0,0,0,0,0,0,0,0,2018112810
001E,055F63,2018112809,0900,51.7,10.2,58.72,E,3,H,80,N,116,585,157,734,682,129,108,584,0,0,0,0,0,0,0,0,2018112815
001E,055F63,2018112809,0900,51.7,10.2,58.72,E,4,H,80,N,116,585,157,734,682,129,108,584,0,0,0,0,0,0,0,0,2018112815
001E,055F63,2018112809,0900,51.7,10.2,58.72,E,5,H,80,N,116,585,157,734,682,129,108,584,0,0,0,0,0,0,0,0,2018112815
001E,055F63,2018112809,0900,51.7,10.2,58.72,E,6,H,80,V,116,585,157,734,682,129,108,584,0,0,0,0,0,0,0,0,2018112815
001E,055F63,2018112810,1000,44.880207366656,10.4908455050401,44.880207366656,R,2,K,20000,V,0.524542275252006,2.2440103683328,0.524542275252006,2.2440103683328,2.2440103683328,0.524542275252006,0.524542275252006,2.2440103683328,0,0,0,0,0,0,0,0,2018112816
001E,055F63,2018112810,1000,53.64,10.72,55.12,E,3,H,80,N,127,689,130,672,640,120,159,681,0,0,0,0,0,0,0,0,2018112816
001E,055F63,2018112810,1000,53.64,10.72,55.12,E,4,H,80,N,127,689,130,672,640,120,159,681,0,0,0,0,0,0,0,0,2018112816
001E,055F63,2018112810,1000,53.64,10.72,55.12,E,5,H,80,N,127,689,130,672,640,120,159,681,0,0,0,0,0,0,0,0,2018112816
001E,055F63,2018112810,1000,53.64,10.72,55.12,E,6,H,80,V,127,689,130,672,640,120,159,681,0,0,0,0,0,0,0,0,2018112816
001E,055F63,2018112811,1100,41.5737942609311,9.39642048961119,41.5737942609311,R,2,K,20000,V,0.46982102448056,2.07868971304655,0.46982102448056,2.07868971304655,2.07868971304655,0.46982102448056,0.46982102448056,2.07868971304655,0,0,0,0,0,0,0,0,2018112817
001E,055F63,2018112811,1100,51.48,10.38,53.84,E,3,H,80,N,119,661,129,673,610,160,111,630,0,0,0,0,0,0,0,0,2018112817
001E,055F63,2018112811,1100,51.48,10.38,53.84,E,4,H,80,N,119,661,129,673,610,160,111,630,0,0,0,0,0,0,0,0,2018112817
001E,055F63,2018112811,1100,51.48,10.38,53.84,E,5,H,80,N,119,661,129,673,610,160,111,630,0,0,0,0,0,0,0,0,2018112817
001E,055F63,2018112804,0400,33.62,6.5,35.92,E,4,H,80,N,80,449,75,386,417,90,80,429,0,0,0,0,0,0,0,0,2018112810
001E,055F63,2018112804,0400,33.62,6.5,35.92,E,5,H,80,N,80,449,75,386,417,90,80,429,0,0,0,0,0,0,0,0,2018112810
001E,055F63,2018112804,0400,33.62,6.5,35.92,E,6,H,80,V,80,449,75,386,417,90,80,429,0,0,0,0,0,0,0,0,2018112810
001E,055F63,2018112805,0500,4.17949946387424,0.984514938128119,4.17949946387424,R,2,K,20000,V,0.049225746906406,0.208974973193712,0.049225746906406,0.208974973193712,0.208974973193712,0.049225746906406,0.049225746906406,0.208974973193712,0,0,0,0,0,0,0,0,2018112811
001E,055F63,2018112805,0500,40.48,7.54,43.52,E,3,H,80,N,101,531,92,523,426,85,99,544,0,0,0,0,0,0,0,0,2018112811
001E,055F63,2018112805,0500,40.48,7.54,43.52,E,4,H,80,N,101,531,92,523,426,85,99,544,0,0,0,0,0,0,0,0,2018112811
001E,055F63,2018112805,0500,40.48,7.54,43.52,E,5,H,80,N,101,531,92,523,426,85,99,544,0,0,0,0,0,0,0,0,2018112811
001E,055F63,2018112805,0500,40.48,7.54,43.52,E,6,H,80,V,101,531,92,523,426,85,99,544,0,0,0,0,0,0,0,0,2018112811
001E,055F63,2018112806,0600,4.05411447995801,0.782867300198263,4.05411447995801,R,2,K,20000,V,0.0391433650099132,0.202705723997901,0.0391433650099132,0.202705723997901,0.202705723997901,0.0391433650099132,0.0391433650099132,0.202705723997901,0,0,0,0,0,0,0,0,2018112812
001E,055F63,2018112806,0600,45.72,8.78,47.44,E,3,H,80,N,113,593,98,551,559,97,131,583,0,0,0,0,0,0,0,0,2018112812
001E,055F63,2018112806,0600,45.72,8.78,47.44,E,4,H,80,N,113,593,98,551,559,97,131,583,0,0,0,0,0,0,0,0,2018112812
001E,055F63,2018112806,0600,45.72,8.78,47.44,E,5,H,80,N,113,593,98,551,559,97,131,583,0,0,0,0,0,0,0,0,2018112812
001E,055F63,2018112806,0600,45.72,8.78,47.44,E,6,H,80,V,113,593,98,551,559,97,131,583,0,0,0,0,0,0,0,0,2018112812
001E,055F63,2018112807,0700,19.5879208206906,3.49917959937103,19.5879208206906,R,2,K,20000,V,0.174958979968551,0.979396041034531,0.174958979968551,0.979396041034531,0.979396041034531,0.174958979968551,0.174958979968551,0.979396041034531,0,0,0,0,0,0,0,0,2018112813
001E,055F63,2018112807,0700,42.3,9.42,49.84,E,3,H,80,N,112,516,116,484,492,112,131,623,0,0,0,0,0,0,0,0,2018112813
001E,055F63,2018112807,0700,42.3,9.42,49.84,E,4,H,80,N,112,516,116,484,492,112,131,623,0,0,0,0,0,0,0,0,2018112813
001E,055F63,2018112807,0700,42.3,9.42,49.84,E,5,H,80,N,112,516,116,484,492,112,131,623,0,0,0,0,0,0,0,0,2018112813
001E,055F63,2018112807,0700,42.3,9.42,49.84,E,6,H,80,V,112,516,116,484,492,112,131,623,0,0,0,0,0,0,0,0,2018112813
001E,055F63,2018112808,0800,35.4728294942059,7.56871639413183,35.4728294942059,R,2,K,20000,V,0.378435819706592,1.7736414747103,0.378435819706592,1.7736414747103,1.7736414747103,0.378435819706592,0.378435819706592,1.7736414747103,0,0,0,0,0,0,0,0,2018112814
001E,055F63,2018112808,0800,49.46,11.06,50.16,E,3,H,80,N,131,624,153,611,611,143,126,627,0,0,0,0,0,0,0,0,2018112814
001E,055F63,2018112808,0800,49.46,11.06,50.16,E,4,H,80,N,131,624,153,611,611,143,126,627,0,0,0,0,0,0,0,0,2018112814
001E,055F63,2018112808,0800,49.46,11.06,50.16,E,5,H,80,N,131,624,153,611,611,143,126,627,0,0,0,0,0,0,0,0,2018112814
001E,055F63,2018112808,0800,49.46,11.06,50.16,E,6,H,80,V,131,624,153,611,611,143,126,627,0,0,0,0,0,0,0,0,2018112814
001E,055F63,2018112809,0900,42.7745442835365,8.95865048343962,42.7745442835365,R,2,K,20000,V,0.447932524171981,2.13872721417682,0.447932524171981,2.13872721417682,2.13872721417682,0.447932524171981,0.447932524171981,2.13872721417682,0,0,0,0,0,0,0,0,2018112815
001E,055F63,2018112814,1400,44.26,7.48,46.88,E,4,H,80,N,87,498,94,561,568,98,95,586,0,0,0,0,0,0,0,0,2018112820
001E,055F63,2018112814,1400,44.26,7.48,46.88,E,5,H,80,N,87,498,94,561,568,98,95,586,0,0,0,0,0,0,0,0,2018112820
001E,055F63,2018112814,1400,44.26,7.48,46.88,E,6,H,80,V,87,498,94,561,568,98,95,586,0,0,0,0,0,0,0,0,2018112820
001E,055F63,2018112815,1500,39.4333268293302,8.88047726805184,39.4333268293302,R,2,K,20000,V,0.444023863402592,1.97166634146651,0.444023863402592,1.97166634146651,1.97166634146651,0.444023863402592,0.444023863402592,1.97166634146651,0,0,0,0,0,0,0,0,2018112821
001E,055F63,2018112815,1500,54.44,9.6,56.88,E,3,H,80,N,111,661,127,699,711,129,113,651,0,0,0,0,0,0,0,0,2018112821
001E,055F63,2018112815,1500,54.44,9.6,56.88,E,4,H,80,N,111,661,127,699,711,129,113,651,0,0,0,0,0,0,0,0,2018112821
001E,055F63,2018112815,1500,54.44,9.6,56.88,E,5,H,80,N,111,661,127,699,711,129,113,651,0,0,0,0,0,0,0,0,2018112821
001E,055F63,2018112815,1500,54.44,9.6,56.88,E,6,H,80,V,111,661,127,699,711,129,113,651,0,0,0,0,0,0,0,0,2018112821
001E,055F63,2018112816,1600,38.7720442081852,7.75478296646781,38.7720442081852,R,2,K,20000,V,0.38773914832339,1.93860221040926,0.38773914832339,1.93860221040926,1.93860221040926,0.38773914832339,0.38773914832339,1.93860221040926,0,0,0,0,0,0,0,0,2018112822
001E,055F63,2018112816,1600,55,9.1,56.08,E,3,H,80,N,117,701,119,698,683,110,109,668,0,0,0,0,0,0,0,0,2018112822
001E,055F63,2018112816,1600,55,9.1,56.08,E,4,H,80,N,117,701,119,698,683,110,109,668,0,0,0,0,0,0,0,0,2018112822
001E,055F63,2018112816,1600,55,9.1,56.08,E,5,H,80,N,117,701,119,698,683,110,109,668,0,0,0,0,0,0,0,0,2018112822
001E,055F63,2018112811,1100,51.48,10.38,53.84,E,6,H,80,V,119,661,129,673,610,160,111,630,0,0,0,0,0,0,0,0,2018112817
001E,055F63,2018112812,1200,42.1828703593541,9.30261263114586,42.1828703593541,R,2,K,20000,V,0.465130631557293,2.10914351796771,0.465130631557293,2.10914351796771,2.10914351796771,0.465130631557293,0.465130631557293,2.10914351796771,0,0,0,0,0,0,0,0,2018112818
001E,055F63,2018112812,1200,49.92,8.8,51.52,E,3,H,80,N,108,616,114,640,644,112,106,596,0,0,0,0,0,0,0,0,2018112818
001E,055F63,2018112812,1200,49.92,8.8,51.52,E,4,H,80,N,108,616,114,640,644,112,106,596,0,0,0,0,0,0,0,0,2018112818
001E,055F63,2018112812,1200,49.92,8.8,51.52,E,5,H,80,N,108,616,114,640,644,112,106,596,0,0,0,0,0,0,0,0,2018112818
001E,055F63,2018112820,2000,26.5602564361842,5.34151306618282,26.5602564361842,R,2,K,20000,V,0.267075653309141,1.32801282180921,0.267075653309141,1.32801282180921,1.32801282180921,0.267075653309141,0.267075653309141,1.32801282180921,0,0,0,0,0,0,0,0,2018112902
001E,055F63,2018112820,2000,49.96,10.86,52.32,E,3,H,80,N,137,617,133,654,624,140,133,603,0,0,0,0,0,0,0,0,2018112902
001E,055F63,2018112820,2000,49.96,10.86,52.32,E,4,H,80,N,137,617,133,654,624,140,133,603,0,0,0,0,0,0,0,0,2018112902
001E,055F63,2018112820,2000,49.96,10.86,52.32,E,5,H,80,N,137,617,133,654,624,140,133,603,0,0,0,0,0,0,0,0,2018112902
001E,055F63,2018112820,2000,49.96,10.86,52.32,E,6,H,80,V,137,617,133,654,624,140,133,603,0,0,0,0,0,0,0,0,2018112902
001E,055F63,2018112821,2100,25.8504054846603,5.17164162591552,25.8504054846603,R,2,K,20000,V,0.258582081295776,1.29252027423302,0.258582081295776,1.29252027423302,1.29252027423302,0.258582081295776,0.258582081295776,1.29252027423302,0,0,0,0,0,0,0,0,2018112903
001E,055F63,2018112821,2100,50.34,11.26,54,E,3,H,80,N,137,629,144,582,675,148,134,631,0,0,0,0,0,0,0,0,2018112903
001E,055F63,2018112821,2100,50.34,11.26,54,E,4,H,80,N,137,629,144,582,675,148,134,631,0,0,0,0,0,0,0,0,2018112903
001E,055F63,2018112821,2100,50.34,11.26,54,E,5,H,80,N,137,629,144,582,675,148,134,631,0,0,0,0,0,0,0,0,2018112903
001E,055F63,2018112812,1200,49.92,8.8,51.52,E,6,H,80,V,108,616,114,640,644,112,106,596,0,0,0,0,0,0,0,0,2018112818
001E,055F63,2018112813,1300,39.7117616171807,10.0218062127134,39.7117616171807,R,2,K,20000,V,0.501090310635672,1.98558808085904,0.501090310635672,1.98558808085904,1.98558808085904,0.501090310635672,0.501090310635672,1.98558808085904,0,0,0,0,0,0,0,0,2018112819
